"","CRN","Time","Days","Course Location","SEC","Seats","Title","Old GE"," New GE","Instructor","Units"
"9010","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9011","56220","TBA",NA,"PHY 371TBA","001","19","Tchng Activ-Enggmnt D/LsNo GE Credit",NA,"                              No GE Credit","Zhabinskaya, D","1.0"
"9012","@","TBA",NA,"PHY 390TBA","-","0","Meth Teach PhysicsNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","1.0"
"9013","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9014","@","TBA",NA,"PHY 396TBA","-","0","Teaching Asst Train PracNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9015","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9016","56295","11:00 - 11:50 AM","MWF","PLB 010REMOTE TBA","001","0","Plant Biology","SE","SE SL","Ledford, J","3.0"
"9017","@","TBA",NA,"PLB 090XTBA","-","0","Plant Science SeminarNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9018","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9019","@","TBA",NA,"PLB 092TBA","-","0","InternshipNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9020","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9021","@","TBA",NA,"PLB 098TBA","-","0","Directed Gp StudyNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9022","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9023","@","TBA",NA,"PLB 099TBA","-","0","Special StudyNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9024","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9025","56374","1:40 - 6:30 PM","T","PLB 102REMOTE TBA","A01","0","California Floristics","SE","SE VL","Potter, D","5.0"
"9026","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9027","56374","12:10 - 1:00 PM","TR","PLB 102REMOTE TBA","A01","0","California Floristics","SE","SE VL","Potter, D","5.0"
"9028","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9029","56374","TBA",NA,"PLB 102REMOTE TBA","A01","0","California Floristics","SE","SE VL","Potter, D","5.0"
"9030","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9031","56375","TBA",NA,"PLB 102REMOTE TBA","A02","-2","California Floristics","SE","SE VL","Potter, D","5.0"
"9032","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9033","56375","12:10 - 1:00 PM","TR","PLB 102REMOTE TBA","A02","-2","California Floristics","SE","SE VL","Potter, D","5.0"
"9034","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9035","56375","1:40 - 6:30 PM","T","PLB 102REMOTE TBA","A02","-2","California Floristics","SE","SE VL","Potter, D","5.0"
"9036","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9037","62565","11:00 - 11:50 AM","MWF","PLB 108REMOTE TBA","001","1","Angiosperm Systematics","SE","                              No GE Credit","Potter, D","5.0"
"9038","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9039","62565","1:10 - 4:00 PM","MW","PLB 108REMOTE TBA","001","1","Angiosperm Systematics","SE","                              No GE Credit","Potter, D","5.0"
"9040","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9041","62557","1:10 - 4:00 PM","M","PLB 119REMOTE TBA","A01","0","Pop Biol Plants & Weeds","SE","SE","Rejmanek, M","3.0"
"9042","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9043","62557","10:00 - 10:50 AM","MW","PLB 119REMOTE TBA","A01","0","Pop Biol Plants & Weeds","SE","SE","Rejmanek, M","3.0"
"9044","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9045","62558","1:10 - 4:00 PM","W","PLB 119REMOTE TBA","A02","-1","Pop Biol Plants & Weeds","SE","SE","Rejmanek, M","3.0"
"9046","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9047","62558","10:00 - 10:50 AM","MW","PLB 119REMOTE TBA","A02","-1","Pop Biol Plants & Weeds","SE","SE","Rejmanek, M","3.0"
"9048","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.","*","Cross-listed","* Cross-listed course. See details for more information.",NA,NA,"* Cross-listed course. See details for more information.",NA
"9049","56392","4:10 - 5:00 PM","T","PLB 143REMOTE TBA","A01","7","Evolution of Crop Plants","SE SS D W","SE SL SS WE","4.0",NA
"9050","56392","1:40 - 3:00 PM","TR","PLB 143REMOTE TBA","A01","7","Evolution of Crop Plants","SE SS D W","SE SL SS WE","4.0",NA
"9051","56393","2:10 - 3:00 PM","W","PLB 143REMOTE TBA","A02","0","Evolution of Crop Plants","SE SS D W","SE SL SS WE","Gepts, P","4.0"
"9052","56393","1:40 - 3:00 PM","TR","PLB 143REMOTE TBA","A02","0","Evolution of Crop Plants","SE SS D W","SE SL SS WE","Gepts, P","4.0"
"9053","@","TBA",NA,"PLB 190CTBA","-","0","Res Conf Plant BioNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","1.0"
"9054","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9055","@","TBA",NA,"PLB 192TBA","-","0","InternshipNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9056","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9057","@","TBA",NA,"PLB 194HTBA","-","0","Special StudyNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9058","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9059","@","TBA",NA,"PLB 197TTBA","-","0","TutoringNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9060","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9061","@","TBA",NA,"PLB 198TBA","-","0","Directed Gp StudyNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9062","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9063","@","TBA",NA,"PLB 199TBA","-","0","Special StudyNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9064","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9065","@","TBA",NA,"PLB 396TBA","-","0","Teaching Asst Train PracNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9066","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9067","56579","2:10 - 5:00 PM","TR","PLP 120REMOTE TBA","001","0","Intro Plant PathNo GE Credit",NA,"                              No GE Credit","Dye, S","4.0"
"9068","56579","1:10 - 2:00 PM","TR","PLP 120REMOTE TBA","001","0","Intro Plant PathNo GE Credit",NA,"                              No GE Credit","Dye, S","4.0"
"9069","56580","9:00 - 9:50 AM","MWF","PLP 130REMOTE TBA","001","25","Fungal Biotech/BiochemNo GE Credit",NA,"                              No GE Credit","Stergiopoulos, I","3.0"
"9070","56581","2:10 - 3:30 PM","MW","PLP 140REMOTE TBA","001","33","Ag Biotech Public Policy","SE W","SL","Cook, D","4.0"
"9071","56581","3:40 - 4:00 PM","MW","PLP 140REMOTE TBA","001","33","Ag Biotech Public Policy","SE W","SL","Cook, D","4.0"
"9072","@","TBA",NA,"PLP 192TBA","-","0","InternshipNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9073","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9074","@","TBA",NA,"PLP 198TBA","-","0","Directed Gp StudyNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9075","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9076","@","TBA",NA,"PLP 199TBA","-","0","Special StudyNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9077","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9078","56681","8:00 - 5:00 PM","F","PLP 205ANOFAC TBA","001","0","Diseases of Row CropsNo GE Credit",NA,"                              No GE Credit","Gilbertson,Mcroberts","3.0"
"9079","56681","3:10 - 4:00 PM","M","PLP 205AREMOTE TBA","001","0","Diseases of Row CropsNo GE Credit",NA,"                              No GE Credit","Gilbertson,Mcroberts","3.0"
"9080","56683","9:00 - 9:50 AM","T","PLP 290REMOTE TBA","001","60","SeminarNo GE Credit",NA,"                              No GE Credit","Swett, C","1.0"
"9081","56684","TBA",NA,"PLP 290CTBA","001","13","Adv Rsch ConfNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","1.0"
"9082","@","TBA",NA,"PLP 298TBA","-","0","Group StudyNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9083","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9084","@","TBA",NA,"PLP 299TBA","-","0","ResearchNo GE Credit",NA,"                              No GE Credit","The Staff
                       ","
						
                        V"
"9085","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.","@","Denotes","@ Denotes consent of instructor required. Contact department for CRN.",NA,NA,"@ Denotes consent of instructor required. Contact department for CRN.",NA
"9086","56749","5:10 - 7:00 PM","W","PLS 006REMOTE TBA","001","261","Flower PowerNo GE Credit",NA,"                              No GE Credit","Lieth, J","2.0"
"9087","63170","TBA",NA,"PLS 006VREMOTE TBA","001","404","Flower PowerNo GE Credit",NA,"AH SE","Lieth, J","2.0"
"9088","63170","TBA",NA,"PLS 006VREMOTE TBA","001","404","Flower PowerNo GE Credit",NA,"AH SE","Lieth, J","2.0"
"9089","56750","TBA",NA,"PLS 007VONLINE","A01","0","Just CoffeeNo GE Credit",NA,"SE SS WE","Brown,Crump","4.0"
"9090","56750","11:00 - 11:50 AM","R","PLS 007VONLINE","A01","0","Just CoffeeNo GE Credit",NA,"SE SS WE","Brown,Crump","4.0"
